video_id,label,frames,label_id,shape,format,id
124998.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
125003.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
125009.0,Pushing Hand Away,37,5.0,"(100, 132)",JPEG,
125010.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
125026.0,No gesture,37,2.0,"(100, 176)",JPEG,
125032.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
125041.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
125075.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
125125.0,Pushing Hand Away,37,5.0,"(100, 132)",JPEG,
125129.0,Doing other things,37,0.0,"(100, 176)",JPEG,
125228.0,No gesture,37,2.0,"(100, 176)",JPEG,
125233.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
125251.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
125266.0,Drumming Fingers,37,1.0,"(100, 142)",JPEG,
125269.0,Sliding Two Fingers Left,37,11.0,"(100, 132)",JPEG,
125286.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
125319.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
125321.0,Doing other things,37,0.0,"(100, 176)",JPEG,
125328.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
125329.0,Sliding Two Fingers Up,37,13.0,"(100, 132)",JPEG,
125343.0,Doing other things,37,0.0,"(100, 176)",JPEG,
125345.0,Swiping Up,37,18.0,"(100, 132)",JPEG,
125356.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
125384.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
125421.0,No gesture,37,2.0,"(100, 176)",JPEG,
125428.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
125429.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
125443.0,Stop Sign,37,14.0,"(100, 132)",JPEG,
125545.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
125550.0,Doing other things,37,0.0,"(100, 132)",JPEG,
125565.0,Pulling Hand In,37,3.0,"(100, 132)",JPEG,
125593.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
125599.0,Doing other things,37,0.0,"(100, 176)",JPEG,
125626.0,Pushing Two Fingers Away,37,6.0,"(100, 132)",JPEG,
125636.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
125699.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
125735.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
125770.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
125810.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
125870.0,Swiping Down,37,15.0,"(100, 132)",JPEG,
125876.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
125903.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
125911.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
125923.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
125926.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
125927.0,Doing other things,37,0.0,"(100, 176)",JPEG,
125941.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
125955.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
125998.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
126004.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
126043.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
126084.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
126118.0,No gesture,37,2.0,"(100, 176)",JPEG,
126148.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
126214.0,No gesture,37,2.0,"(100, 176)",JPEG,
126217.0,No gesture,37,2.0,"(100, 176)",JPEG,
126258.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
126303.0,Swiping Up,37,18.0,"(100, 132)",JPEG,
126332.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
126349.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
126369.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
126397.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
126407.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
126477.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
126490.0,Doing other things,37,0.0,"(100, 176)",JPEG,
126501.0,No gesture,37,2.0,"(100, 176)",JPEG,
126526.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
126528.0,No gesture,37,2.0,"(100, 176)",JPEG,
126529.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
126549.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
126556.0,Doing other things,37,0.0,"(100, 176)",JPEG,
126565.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
126567.0,Doing other things,37,0.0,"(100, 176)",JPEG,
126608.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
126612.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
126627.0,Swiping Right,37,17.0,"(100, 132)",JPEG,
126628.0,Doing other things,37,0.0,"(100, 176)",JPEG,
126642.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
126668.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
126679.0,No gesture,37,2.0,"(100, 176)",JPEG,
126719.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
126728.0,Doing other things,37,0.0,"(100, 176)",JPEG,
126729.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
126791.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
126794.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
126798.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
126799.0,Pushing Two Fingers Away,37,6.0,"(100, 132)",JPEG,
126843.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
126874.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
126910.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
126938.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
126946.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
127013.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
127031.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
127032.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
127055.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
127068.0,No gesture,37,2.0,"(100, 176)",JPEG,
127118.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
127125.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
127135.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
127146.0,Sliding Two Fingers Down,37,10.0,"(100, 132)",JPEG,
127148.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
127158.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
127165.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
127182.0,Sliding Two Fingers Left,37,11.0,"(100, 132)",JPEG,
127260.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
127263.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
127274.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
127276.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
127289.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
127312.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
127375.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
127393.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
127406.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
127411.0,Doing other things,37,0.0,"(100, 176)",JPEG,
127423.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
127425.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
127429.0,No gesture,37,2.0,"(100, 176)",JPEG,
127437.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
127461.0,Swiping Down,37,15.0,"(100, 132)",JPEG,
127494.0,Doing other things,37,0.0,"(100, 176)",JPEG,
127504.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
127544.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
127578.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
127589.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
127599.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
127629.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
127706.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
127708.0,Doing other things,37,0.0,"(100, 176)",JPEG,
127721.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
127800.0,Doing other things,37,0.0,"(100, 176)",JPEG,
127805.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
127818.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
127852.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
127895.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
127932.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
127934.0,Zooming In With Two Fingers,37,24.0,"(100, 132)",JPEG,
127977.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
127997.0,Doing other things,37,0.0,"(100, 132)",JPEG,
128019.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
128022.0,Doing other things,37,0.0,"(100, 176)",JPEG,
128050.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
128054.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
128060.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
128076.0,No gesture,37,2.0,"(100, 176)",JPEG,
128114.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
128115.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
128119.0,Doing other things,37,0.0,"(100, 176)",JPEG,
128130.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
128179.0,Sliding Two Fingers Up,37,13.0,"(100, 132)",JPEG,
128183.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
128204.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
128206.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
128218.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
128222.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
128229.0,Stop Sign,37,14.0,"(100, 132)",JPEG,
128231.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
128236.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
128241.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
128261.0,Rolling Hand Forward,37,8.0,"(100, 132)",JPEG,
128269.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
128281.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
128293.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
128359.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
128361.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
128364.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
128390.0,Sliding Two Fingers Up,37,13.0,"(100, 132)",JPEG,
128424.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
128445.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
128514.0,Zooming In With Full Hand,37,23.0,"(100, 132)",JPEG,
128536.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
128540.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
128565.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
128583.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
128591.0,Doing other things,37,0.0,"(100, 132)",JPEG,
128625.0,Zooming In With Full Hand,37,23.0,"(100, 132)",JPEG,
128655.0,Doing other things,37,0.0,"(100, 176)",JPEG,
128668.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
128684.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
128728.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
128756.0,Doing other things,37,0.0,"(100, 132)",JPEG,
128785.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
128786.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
128790.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
128799.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
128807.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
128870.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
128892.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
128905.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
128929.0,Doing other things,37,0.0,"(100, 176)",JPEG,
128959.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
128972.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
129018.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
129030.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
129045.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
129051.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
129053.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
129054.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
129060.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
129085.0,Doing other things,37,0.0,"(100, 176)",JPEG,
129098.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
129110.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
129113.0,Doing other things,37,0.0,"(100, 176)",JPEG,
129118.0,Doing other things,37,0.0,"(100, 176)",JPEG,
129122.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
129132.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
129135.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
129138.0,Pulling Two Fingers In,37,4.0,"(100, 132)",JPEG,
129179.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
129191.0,Zooming In With Full Hand,37,23.0,"(100, 132)",JPEG,
129212.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
129230.0,Doing other things,37,0.0,"(100, 176)",JPEG,
129274.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
129292.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
129320.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
129376.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
129493.0,No gesture,37,2.0,"(100, 176)",JPEG,
129529.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
129568.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
129588.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
129595.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
129601.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
129671.0,Doing other things,37,0.0,"(100, 176)",JPEG,
129678.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
129685.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
129695.0,Thumb Down,37,19.0,"(100, 132)",JPEG,
129756.0,Swiping Up,37,18.0,"(100, 142)",JPEG,
129785.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
129799.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
129821.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
129829.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
129854.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
129878.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
129900.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
129904.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
129907.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
129915.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
130043.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
130067.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
130089.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
130099.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
130158.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
130188.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
130197.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
130215.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
130284.0,Doing other things,37,0.0,"(100, 176)",JPEG,
130298.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
130304.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
130325.0,Shaking Hand,37,9.0,"(100, 132)",JPEG,
130326.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
130404.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
130430.0,Stop Sign,37,14.0,"(100, 132)",JPEG,
130469.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
130473.0,No gesture,37,2.0,"(100, 176)",JPEG,
130481.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
130553.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
130568.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
130579.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
130622.0,Shaking Hand,37,9.0,"(100, 132)",JPEG,
130663.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
130671.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
130721.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
130735.0,No gesture,37,2.0,"(100, 132)",JPEG,
130761.0,Doing other things,37,0.0,"(100, 176)",JPEG,
130835.0,Doing other things,37,0.0,"(100, 176)",JPEG,
130841.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
130845.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
130907.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
130927.0,No gesture,37,2.0,"(100, 176)",JPEG,
130929.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
130942.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
130984.0,No gesture,37,2.0,"(100, 176)",JPEG,
131004.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
131025.0,Zooming Out With Two Fingers,37,26.0,"(100, 142)",JPEG,
131094.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
131133.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
131151.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
131162.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
131227.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
131260.0,Doing other things,37,0.0,"(100, 176)",JPEG,
131274.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
131299.0,Doing other things,37,0.0,"(100, 176)",JPEG,
131324.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
131387.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
131396.0,Zooming In With Two Fingers,37,24.0,"(100, 132)",JPEG,
131436.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
131441.0,Shaking Hand,37,9.0,"(100, 132)",JPEG,
131575.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
131584.0,Doing other things,37,0.0,"(100, 176)",JPEG,
131602.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
131613.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
131629.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
131656.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
131680.0,Swiping Down,37,15.0,"(100, 132)",JPEG,
131712.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
131737.0,Zooming Out With Full Hand,37,25.0,"(100, 132)",JPEG,
131765.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
131800.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
131811.0,Thumb Down,37,19.0,"(100, 132)",JPEG,
131854.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
131870.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
131899.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
131907.0,No gesture,37,2.0,"(100, 176)",JPEG,
131951.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
131960.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
131968.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
131985.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
132027.0,Pulling Two Fingers In,37,4.0,"(100, 132)",JPEG,
132029.0,Thumb Up,37,20.0,"(100, 132)",JPEG,
132035.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
132110.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
132122.0,Swiping Down,37,15.0,"(100, 132)",JPEG,
132153.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
132170.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
132248.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
132277.0,Doing other things,37,0.0,"(100, 142)",JPEG,
132300.0,Sliding Two Fingers Up,37,13.0,"(100, 132)",JPEG,
132326.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
132390.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
132392.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
132436.0,Zooming In With Two Fingers,37,24.0,"(100, 132)",JPEG,
132473.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
132481.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
132485.0,Stop Sign,37,14.0,"(100, 132)",JPEG,
132538.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
132560.0,Shaking Hand,37,9.0,"(100, 142)",JPEG,
132565.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
132599.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
132602.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
132606.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
132611.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
132617.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
132644.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
132651.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
132652.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
132664.0,Doing other things,37,0.0,"(100, 176)",JPEG,
132670.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
132752.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
132769.0,Zooming In With Two Fingers,37,24.0,"(100, 132)",JPEG,
132772.0,Doing other things,37,0.0,"(100, 176)",JPEG,
132845.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
132852.0,Thumb Up,37,20.0,"(100, 132)",JPEG,
132857.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
132871.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
132897.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
132905.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
132941.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
132972.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
132981.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
132993.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
133005.0,Doing other things,37,0.0,"(100, 176)",JPEG,
133060.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
133063.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
133084.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
133111.0,Doing other things,37,0.0,"(100, 176)",JPEG,
133146.0,Doing other things,37,0.0,"(100, 176)",JPEG,
133152.0,Doing other things,37,0.0,"(100, 176)",JPEG,
133155.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
133254.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
133280.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
133291.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
133308.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
133309.0,Doing other things,37,0.0,"(100, 176)",JPEG,
133312.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
133325.0,Doing other things,37,0.0,"(100, 176)",JPEG,
133375.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
133399.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
133419.0,Zooming In With Two Fingers,37,24.0,"(100, 132)",JPEG,
133432.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
133459.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
133494.0,Pulling Hand In,37,3.0,"(100, 132)",JPEG,
133505.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
133515.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
133518.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
133525.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
133529.0,No gesture,37,2.0,"(100, 176)",JPEG,
133564.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
133600.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
133610.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
133614.0,Doing other things,37,0.0,"(100, 176)",JPEG,
133617.0,Doing other things,37,0.0,"(100, 176)",JPEG,
133619.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
133642.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
133646.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
133677.0,Doing other things,37,0.0,"(100, 176)",JPEG,
133689.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
133717.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
133729.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
133740.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
133747.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
133756.0,Doing other things,37,0.0,"(100, 176)",JPEG,
133823.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
133830.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
133845.0,Sliding Two Fingers Up,37,13.0,"(100, 132)",JPEG,
133875.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
133901.0,Pushing Hand Away,37,5.0,"(100, 142)",JPEG,
133965.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
133978.0,Zooming Out With Two Fingers,37,26.0,"(100, 132)",JPEG,
134026.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
134038.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
134044.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
